has_banner,has_location,has_extended_profile,has_url,followers,friends,label
0,0,1,0,36,520,0
0,0,1,0,307,395,1
1,1,1,1,622,475,1
0,1,0,0,12,205,0
0,1,0,0,9,195,0
0,1,0,0,14,233,0
0,1,0,0,11,272,0
1,1,0,1,267,308,1
0,1,0,0,20,240,0
0,1,0,0,17,624,0
0,1,0,0,26,639,0
1,1,1,1,3298,2808,1
0,1,0,0,16,199,0
0,1,0,1,2,620,0
0,1,0,0,21,713,0
0,1,0,0,4,581,0
1,1,1,1,177,442,1
0,1,0,0,10,212,0
0,1,0,0,9,208,0
1,1,1,1,1116,2000,1
0,1,0,0,1,24,0
1,1,1,1,307,218,1
0,1,0,0,22,280,0
0,1,0,0,22,258,0
0,0,0,0,21,386,0
0,1,0,0,23,288,0
1,1,1,1,4794,525,1
1,0,1,0,293,408,1
0,1,1,0,1,505,0
0,1,0,0,4,187,0
1,1,1,1,1331,1943,1
1,1,1,0,80,357,1
1,1,1,0,213,578,1
1,0,0,0,645,224,1
0,1,0,0,14,199,0
1,1,1,0,53,272,1
1,0,1,1,3750,1093,1
0,1,0,0,18,219,0
0,1,0,0,7,192,0
1,1,1,0,328,330,1
1,0,0,0,189,226,1
1,1,1,1,931,266,1
1,1,1,0,227,453,1
0,1,0,0,12,252,0
0,1,1,1,7184,1649,1
0,1,0,0,11,187,0
1,1,1,0,295,270,1
0,1,0,0,5,188,0
0,1,0,1,5,378,0
0,1,0,0,8,259,0
0,1,1,1,5,610,0
1,0,0,0,254,292,1
0,1,0,0,9,237,0
0,0,0,0,4,591,0
0,0,0,0,8,528,0
0,1,0,0,18,456,0
0,1,0,0,25,519,0
1,1,1,0,391,763,1
0,1,0,0,9,190,0
0,1,0,0,15,220,0
0,1,0,0,13,275,0
1,0,1,0,1123,1115,1
0,1,0,0,23,307,0
0,1,0,0,16,220,0
0,1,0,0,15,244,0
1,1,1,0,871,569,1
0,1,1,0,310,1927,0
1,1,1,1,341,748,1
0,1,0,0,8,205,0
0,1,1,0,121,783,0
0,1,1,0,28,651,0
1,1,1,0,134,288,1
1,0,0,1,151,102,1
0,1,0,0,15,319,0
1,1,1,0,6,403,0
1,0,0,0,23,279,1
1,1,0,0,773,1996,1
1,1,1,0,227,691,1
0,1,0,0,7,199,0
0,1,0,0,9,218,0
0,1,0,0,24,395,0
0,1,0,0,18,452,0
0,1,0,0,7,252,0
1,1,1,0,34,161,1
1,0,1,0,1736,1075,1
0,1,1,1,1284,878,1
0,1,0,0,22,541,0
0,1,0,0,13,233,0
1,1,1,1,139,472,1
1,0,1,0,367,245,1
1,0,1,1,88,210,1
1,1,1,1,1432,592,1
1,1,0,1,275,369,1
1,0,0,0,217,150,1
1,0,1,1,301,153,1
0,0,0,0,4,415,0
1,1,1,1,763,97,1
0,1,0,0,9,210,0
1,1,0,0,71,70,1
0,1,0,0,24,678,0
0,1,1,0,76,36,1
1,1,1,1,4941,420,1
0,1,0,0,10,235,0
0,1,0,0,16,239,0
0,1,0,0,9,216,0
0,1,0,0,14,562,0
1,1,0,0,35,63,1
1,1,1,1,495,516,1
0,1,0,0,14,327,0
1,1,1,0,428,1293,1
0,1,1,0,9,604,0
1,0,0,0,280,285,1
0,1,0,0,21,399,0
0,1,0,0,31,628,0
0,1,0,0,13,256,0
0,1,0,0,9,271,0
0,1,0,0,12,254,0
0,1,0,0,9,308,0
1,0,0,0,24,38,1
1,1,1,0,1261,1147,1
0,0,0,0,1,421,0
0,1,0,0,0,25,0
0,1,1,1,547,1286,0
0,1,0,0,15,263,0
0,0,0,0,26,1548,0
0,1,0,0,11,236,0
1,1,1,0,105,82,1
0,1,0,0,12,197,0
1,1,1,1,1170,1118,1
1,1,1,1,1183,308,1
1,1,1,1,226,116,1
1,1,1,1,126,135,1
1,1,0,0,131,322,1
0,1,0,0,18,270,0
0,1,0,0,11,265,0
0,1,0,0,7,163,0
0,0,0,0,331,774,1
0,1,0,0,18,62,1
1,1,1,0,881,1061,1
0,1,0,0,11,206,0
0,0,0,0,3,597,0
0,1,0,0,15,546,0
0,1,0,0,19,370,0
0,0,0,0,2,517,0
1,0,1,0,455,393,1
0,0,0,0,3,583,0
0,1,0,0,15,276,0
0,1,0,0,0,21,0
1,0,0,0,10,646,0
0,1,1,0,8,525,0
0,1,0,0,1,36,0
1,1,1,1,1461,1448,1
0,0,0,0,8,393,0
1,1,1,0,982,1026,1
0,0,0,0,113,329,1
0,1,0,0,13,366,0
1,1,0,0,297,192,1
1,1,1,1,598,398,1
0,1,0,0,6,197,0
0,1,0,0,9,195,0
0,1,0,0,8,412,0
1,1,1,0,71,542,1
1,0,1,1,2223,69,1
0,1,0,1,16,345,0
0,1,0,0,11,264,0
0,1,0,0,6,194,0
0,1,0,0,17,610,0
1,1,1,1,348,389,1
1,1,1,1,122,215,1
0,1,0,0,14,530,0
1,1,1,1,2295,592,1
1,1,1,1,3937,3616,1
1,0,0,0,382,365,1
0,1,0,0,13,385,0
1,1,1,0,317,935,1
1,1,0,1,4406,655,1
0,1,0,0,12,245,0
0,1,0,0,31,597,0
1,1,1,0,503,225,1
1,1,1,1,702,367,1
1,1,1,0,939,753,1
0,1,0,0,12,211,0
1,0,1,0,21,118,1
0,1,0,0,15,220,0
1,1,1,0,1081,680,1
0,1,0,0,10,237,0
0,1,0,0,27,511,0
0,1,0,0,16,672,0
1,0,0,0,769,469,1
0,0,0,0,6,525,0
0,1,0,0,21,259,0
1,1,1,1,4326,231,1
0,1,0,0,13,182,0
1,1,1,1,398,301,1
0,1,0,0,12,210,0
1,1,1,1,4960,4386,1
0,1,0,0,5,208,0
0,1,0,0,3,206,0
1,1,1,0,1025,873,1
1,0,0,0,114,161,1
1,0,1,0,100,100,1
0,1,0,0,19,551,0
0,1,0,0,13,504,0
1,1,1,0,56,48,1
0,1,0,0,11,236,0
0,1,0,0,14,361,0
0,1,0,0,2,26,0
1,0,0,0,128,170,1
1,1,1,1,1248,584,1
1,1,1,0,160,143,1
0,1,0,0,11,290,0
0,1,0,0,3,406,0
0,1,0,0,23,650,0
1,1,1,1,563,590,1
1,0,1,1,2199,465,1
1,1,1,1,7065,1822,1
0,1,0,0,1,24,0
1,1,1,1,11781,12621,1
0,1,0,0,12,290,0
1,1,1,0,625,566,1
1,1,1,0,294,654,1
0,0,0,0,5,957,0
0,1,0,0,8,168,0
0,1,0,0,26,302,0
0,1,0,0,22,275,0
1,0,1,1,284,707,1
0,1,0,0,9,171,0
0,1,0,0,18,365,0
1,1,1,0,844,1416,1
0,1,0,0,28,625,0
1,1,1,1,434,54,1
1,0,0,0,490,510,1
1,0,1,0,88,124,1
0,1,0,0,8,220,0
1,1,0,1,81,345,1
1,1,1,1,293,289,1
1,0,1,1,337,355,1
0,1,0,0,23,517,0
1,0,0,0,220,198,1
0,1,0,0,7,196,0
1,1,0,1,1867,456,1
1,1,1,1,100,103,1
1,1,0,1,405,584,1
1,1,1,1,2256,447,1
0,1,0,0,8,188,0
1,1,1,0,201,243,1
0,1,0,0,16,242,0
0,1,0,0,13,294,0
1,0,0,0,241,197,1
1,1,1,1,467,266,1
0,0,0,0,24,34,1
0,1,0,0,3,543,0
1,1,1,0,592,874,1
0,1,0,0,16,622,0
0,0,0,0,6,449,0
0,0,0,0,5,504,0
1,1,1,1,178,224,1
0,1,0,0,18,390,0
0,1,0,0,21,294,0
0,1,0,0,15,312,0
1,1,0,0,134,240,1
1,0,0,0,97,125,1
1,1,0,1,543,445,1
1,1,0,0,218,950,1
0,1,0,0,6,202,0
1,1,1,0,397,428,1
1,0,1,1,466,386,1
1,1,1,1,1046,687,1
0,1,0,0,15,201,0
0,1,0,0,6,201,0
1,0,0,0,249,196,1
1,1,1,0,766,1099,1
1,0,1,0,943,750,1
0,0,0,0,56,232,1
1,1,1,1,1299,2001,1
1,0,1,0,6994,963,1
0,1,0,0,362,487,1
1,0,0,0,370,330,1
0,1,0,0,8,200,0
1,1,1,1,448,409,1
0,1,0,0,17,607,0
1,0,1,1,126,194,1
1,0,1,0,101,149,1
1,1,1,1,52287,209,1
1,0,1,0,334,223,1
1,1,1,1,465,538,1
0,1,0,0,12,223,0
0,1,0,0,16,262,0
0,0,1,0,33,98,1
0,1,0,0,10,205,0
1,1,1,1,306,679,1
0,1,0,0,8,199,0
1,1,1,0,228,378,1
0,0,1,0,19,634,0
1,1,0,0,221,78,1
0,0,1,0,322,175,1
1,1,1,0,1423,1360,1
0,1,0,0,12,251,0
0,1,0,0,21,284,0
1,1,1,1,144,387,1
1,0,0,0,342,334,1
0,1,0,0,19,641,0
0,1,0,0,12,216,0
1,1,1,0,641,426,1
0,0,1,0,7,559,0
1,1,1,0,349,333,1
0,1,0,0,11,317,0
1,0,0,1,218,236,1
0,1,0,0,23,584,0
0,1,1,0,34,0,1
1,1,1,0,3949,166,1
0,1,0,0,6,229,0
0,0,0,0,102,316,1
1,0,1,1,1823,1823,1
1,1,1,0,1090,2001,1
0,0,0,1,309,2002,0
0,1,0,0,12,634,0
0,1,0,0,6,216,0
1,1,0,1,131,249,1
1,1,1,0,46,118,1
1,1,1,1,973,1994,1
1,1,1,0,15,289,0
0,1,0,0,6,206,0
1,0,0,0,13,13,1
0,1,0,0,20,518,0
0,1,0,0,6,202,0
0,1,0,0,9,211,0
1,0,1,0,592,392,1
1,1,1,1,1782,164,1
1,0,1,0,312,235,1
0,1,0,0,9,220,0
1,0,1,0,3232,2439,1
0,1,0,0,12,245,0
1,1,1,0,420,293,1
0,0,0,0,1,577,0
1,1,1,0,82,100,1
1,1,1,1,1137,282,1
1,0,0,0,323,204,1
0,1,0,0,6,190,0
1,0,1,0,176,137,1
0,1,0,0,15,242,0
0,1,1,1,557,723,1
0,1,0,0,8,216,0
0,1,0,0,10,199,0
1,0,0,0,89,66,1
0,1,0,0,17,233,0
0,1,0,0,12,256,0
0,0,0,0,2,571,0
1,1,1,0,502,653,1
1,0,1,1,120,177,1
1,1,1,0,2139,1279,1
0,1,1,0,6721,277,1
0,1,0,0,25,639,0
1,0,1,0,689,464,1
0,1,0,0,15,308,0
1,1,1,0,884,250,1
0,1,0,0,16,224,0
0,1,0,0,3,420,0
1,1,0,0,258,206,1
0,0,0,0,6,169,0
0,1,0,0,12,196,0
0,1,1,0,18,606,0
1,1,1,0,822,314,1
0,1,0,0,13,221,0
1,1,1,0,56,68,1
1,1,1,1,1819,886,1
1,1,0,1,460,346,1
1,1,1,1,1249,1746,1
1,1,0,1,1131,104,1
0,1,0,0,22,575,0
1,1,0,1,206,356,1
1,0,1,0,51,165,1
0,0,0,0,0,552,0
0,1,0,0,24,638,0
1,1,1,1,54,52,1
0,1,1,0,128,128,1
0,1,0,0,9,269,0
0,1,0,0,27,782,0
1,0,0,0,150,125,1
0,1,0,0,23,459,0
1,1,1,1,11003,11072,1
1,1,1,1,515,312,1
1,1,1,1,1249,1724,1
0,1,0,0,21,335,0
0,1,0,1,2,581,0
0,1,0,0,9,259,0
0,1,0,0,18,400,0
0,1,0,0,19,313,0
0,1,0,0,10,251,0
0,1,0,0,9,257,0
0,1,0,0,13,221,0
0,0,0,0,124,222,1
1,1,0,1,462,272,1
1,1,1,1,1098,525,1
1,1,1,0,39,75,1
1,0,1,0,82,145,1
1,1,1,1,10934,9263,1
1,0,0,0,85,179,1
1,1,1,0,49,646,0
0,1,1,0,248,348,0
1,1,1,0,23854,20017,1
0,1,0,0,23,501,0
1,0,0,0,636,552,1
0,0,0,0,7,532,0
1,1,0,1,142,93,1
0,1,0,0,10,187,0
1,0,0,0,170,230,1
1,0,1,1,369,86,1
1,1,1,0,581,316,1
0,1,0,0,8,218,0
0,1,0,0,14,202,0
0,1,0,0,16,336,0
1,1,1,1,189,186,1
1,1,1,0,71,181,1
1,1,1,0,1361,1492,1
1,1,0,1,460,480,1
0,1,1,0,191,247,1
1,1,1,0,5209,1120,1
0,0,0,0,4,11,1
1,0,0,0,196,333,1
1,0,1,0,429,394,1
0,1,1,0,17,465,0
0,1,0,0,5,218,0
1,0,1,1,934,387,1
1,1,1,1,462,290,1
1,1,1,0,690,907,1
0,0,0,0,41,580,0
1,1,0,0,370,548,1
0,0,0,0,4,406,0
1,1,1,0,566,419,1
0,1,0,0,18,551,0
1,1,1,0,229,295,1
0,1,0,0,23,582,0
1,1,1,0,198,228,1
1,1,1,0,376,318,1
1,0,1,0,1347,891,1
0,0,0,0,5,649,0
1,1,1,0,94,597,1
1,1,1,1,289,1368,1
0,1,0,0,6,207,0
1,1,1,1,754,405,1
1,1,1,0,541,477,1
0,0,0,0,5,435,0
0,0,1,0,8,568,0
0,1,0,0,12,572,0
1,0,1,0,269,183,1
0,1,0,0,13,611,0
0,1,0,0,9,255,0
0,0,0,0,5,664,0
0,1,0,0,10,195,0
1,0,0,0,111,118,1
1,1,1,0,1702,227,1
0,1,0,0,1,335,0
0,0,0,0,6,459,0
0,1,0,0,5,202,0
1,1,1,0,767,175,1
1,1,0,0,302,275,1
0,1,0,0,16,329,0
0,1,0,0,16,229,0
0,0,1,0,11,562,0
0,1,0,0,48,481,0
0,1,0,0,31,507,0
1,1,1,1,7689,207,1
0,1,0,0,18,483,0
0,0,1,0,3,441,0
0,1,0,0,9,211,0
0,1,1,0,992,2002,1
1,1,0,0,486,305,1
0,0,0,0,4,36,0
1,1,1,0,148,523,1
0,1,0,0,15,543,0
1,1,1,1,461,677,1
0,1,0,0,32,265,0
0,0,0,0,6,218,0
1,0,0,0,15,14,1
1,1,1,0,60,113,1
1,1,0,0,206,414,1
1,1,1,0,304,307,1
1,1,1,1,548,492,1
1,1,0,1,273,292,1
0,1,0,0,8,218,0
0,0,0,0,14,445,0
0,1,0,0,7,191,0
1,1,1,0,358,315,1
1,1,1,0,832,169,1
0,1,0,0,14,226,0
0,1,0,1,146,300,1
1,0,1,1,95,92,1
0,0,1,0,9,488,0
0,1,0,0,18,267,0
1,1,1,1,2340,302,1
1,0,1,1,166,346,1
1,1,1,1,93,210,1
1,0,1,1,253,359,1
1,0,1,1,246,164,1
1,1,1,1,1327,801,1
1,1,0,0,165,574,1
1,1,1,1,86922,622,1
1,1,1,0,185,83,1
1,1,1,1,318,523,1
0,0,0,0,6,506,0
1,1,1,0,17,636,0
0,1,1,1,202,258,1
0,1,0,0,18,266,0
1,1,1,1,910,127,1
0,1,0,0,11,614,0
1,1,1,0,298,243,1
1,1,0,0,151,550,1
1,0,0,0,193,173,1
0,1,0,0,16,215,0
1,1,1,1,1457,282,1
0,0,0,0,8,590,0
0,1,0,0,17,684,0
0,1,0,0,10,248,0
1,1,1,1,151,143,1
1,1,1,0,256,454,1
1,1,1,0,90,536,1
0,1,0,0,10,249,0
1,1,1,1,3975,1803,1
0,1,0,0,10,268,0
0,1,0,0,23,389,0
0,1,0,0,13,267,0
1,1,1,1,931,668,1
0,1,0,0,14,273,0
1,0,1,0,59,90,1
1,1,1,1,274,1150,1
1,1,0,0,286,261,1
0,1,0,0,10,257,0
0,1,0,0,15,270,0
0,1,0,0,1,32,0
0,1,1,0,5,592,0
1,1,1,0,1466,1321,1
1,0,0,0,49,47,1
1,1,0,0,9,393,0
1,1,1,1,919,2001,1
0,0,0,0,5,558,0
0,0,0,0,7,637,0
0,1,0,0,13,204,0
1,0,1,1,2810,199,1
0,1,0,0,10,293,0
0,1,0,0,23,373,0
0,1,0,0,8,498,0
1,1,0,0,51,95,1
1,0,1,0,6154,2329,1
1,1,1,0,135,383,1
0,1,0,0,9,225,0
0,1,0,0,22,274,0
1,1,1,0,1118,755,1
0,1,0,0,18,508,0
1,1,1,0,60,223,1
0,1,0,0,18,535,0
0,1,0,0,0,28,0
1,1,1,1,674,181,1
1,1,1,0,231,141,1
1,1,1,1,361,983,1
0,1,0,0,13,211,0
0,0,1,0,42,923,0
0,1,0,0,24,712,0
1,1,1,0,5471,910,1
1,1,1,0,543,327,1
1,1,1,0,1025,529,1
0,1,0,0,13,186,0
0,1,0,0,12,241,0
0,0,0,0,17,993,0
0,1,0,0,21,592,0
0,1,0,0,7,210,0
1,1,1,0,321,226,1
1,1,1,1,567,539,1
1,1,0,0,137,534,1
0,1,0,0,13,429,0
0,1,0,0,12,210,0
0,0,0,0,8,231,0
1,1,1,0,271,738,1
1,1,1,0,284,1356,1
0,1,0,0,12,236,0
1,1,1,1,123,221,1
0,1,1,1,80,198,1
1,0,0,0,428,394,1
1,1,1,0,136,262,1
0,1,0,0,8,229,0
0,1,0,0,15,285,0
1,1,0,0,127,148,1
1,1,1,1,1504,1314,1
0,1,0,0,19,427,0
1,1,1,0,477,301,1
1,1,1,0,139,322,1
1,1,1,1,1373,495,1
0,1,0,0,21,237,0
1,1,0,1,205,191,1
0,1,0,0,13,310,0
0,1,0,0,6,240,0
1,1,1,1,108,106,1
0,1,0,0,21,326,0
1,1,1,0,12,34,1
0,1,0,0,17,319,0
0,0,1,1,9,534,0
1,0,1,0,255,300,1
0,0,0,0,2,572,0
1,1,0,0,552,787,1
1,1,1,1,1756,45,1
0,0,1,0,12,404,0
0,1,0,0,5,244,0
1,1,1,1,1808,858,1
1,1,1,1,1953,1199,1
0,1,0,0,17,300,0
1,1,1,1,5378,1238,1
1,1,1,1,16100,261,1
1,0,0,0,555,505,1
1,1,1,1,1004,509,1
0,1,0,0,21,484,0
1,0,0,0,790,159,1
0,1,0,0,23,245,0
1,1,1,1,520,243,1
1,1,1,0,287,904,1
1,1,0,0,184,166,1
1,1,1,0,309,306,1
0,1,0,0,23,371,0
0,1,0,0,19,507,0
1,1,1,0,506,527,1
0,0,0,0,15,722,0
1,0,1,0,723,836,1
0,1,0,0,14,211,0
0,1,0,0,20,321,0
1,0,0,0,78,211,1
1,0,1,0,1324,717,1
0,1,0,0,7,217,0
1,1,0,0,117,129,1
1,1,1,1,157,388,1
1,1,0,0,436,428,1
1,0,1,0,1063,79,1
0,1,0,0,9,205,0
1,0,1,0,1169,546,1
1,1,0,1,369,1223,1
1,1,0,0,227,123,1
0,1,0,0,7,178,0
1,0,0,0,289,515,1
0,1,0,0,16,573,0
1,1,1,0,79,262,1
1,1,1,0,6,519,0
0,1,0,0,23,354,0
0,1,0,0,11,220,0
0,1,0,0,16,263,0
1,1,1,1,2912,804,1
0,1,0,0,17,259,0
0,1,0,0,11,208,0
0,1,1,0,398,319,1
0,1,0,0,17,314,0
0,0,1,0,123,168,1
1,1,1,1,321,464,1
0,1,0,0,12,214,0
0,1,0,0,1,12,0
0,0,0,0,18,738,0
0,1,0,0,19,665,0
1,1,1,1,336,320,1
1,1,1,0,315,285,1
1,1,1,1,1155,809,1
0,1,0,0,9,183,0
0,0,0,0,9,595,0
1,1,1,0,763,436,1
1,0,0,0,233,196,1
1,1,1,1,616,564,1
0,1,0,0,14,249,0
0,1,0,0,24,404,0
0,1,1,0,404,788,1
0,1,0,0,11,244,0
0,1,0,0,12,212,0
1,0,1,0,102,325,1
1,1,1,0,312,879,1
1,1,1,0,566,358,1
1,1,0,1,609,1493,1
0,1,0,0,25,511,0
0,1,0,0,16,349,0
0,1,0,0,22,279,0
0,1,0,0,27,220,0
1,0,0,0,173,196,1
0,1,0,0,6,206,0
1,0,1,1,1133,856,1
0,1,0,0,13,269,0
1,1,1,1,304,310,1
1,0,1,1,2506,1991,1
1,0,0,0,31,61,1
0,1,0,0,18,358,0
0,1,0,0,7,203,0
1,1,1,1,232,236,1
1,0,0,0,22,50,1
0,1,0,0,12,350,0
1,1,1,1,74,114,1
1,1,1,0,344,335,1
1,1,1,0,511,223,1
1,1,1,1,4016,314,1
0,1,1,0,476,519,1
0,1,0,0,7,268,0
1,1,1,1,300,193,1
0,1,0,0,17,547,0
0,1,0,0,10,253,0
0,0,0,0,6,368,0
1,1,1,0,1212,1630,1
0,1,0,0,13,473,0
0,1,0,0,13,220,0
0,1,0,0,12,253,0
1,1,1,1,973,1165,1
0,1,0,0,28,615,0
1,1,1,1,165,260,1
0,1,0,0,14,251,0
1,1,1,1,887,628,1
0,1,0,0,6,225,0
0,1,0,1,3,575,0
0,1,0,0,5,209,0
1,1,0,0,149,228,1
0,1,0,0,8,208,0
0,1,1,1,27,613,0
1,1,1,1,4056,101,1
0,1,0,0,10,201,0
1,1,1,0,1574,1427,1
1,1,1,0,50,143,1
1,1,0,1,138,737,1
1,1,1,1,986837,1111,1
0,1,0,0,12,333,0
0,1,0,0,12,201,0
0,1,1,0,228,405,0
1,1,1,1,224,302,1
1,1,1,1,354,216,1
0,1,0,0,274,481,1
0,1,0,0,20,566,0
0,0,0,0,3,337,0
0,1,0,0,11,220,0
0,1,0,0,14,347,0
0,1,0,0,13,250,0
0,1,0,0,9,211,0
0,1,0,0,5,211,0
1,1,1,0,415,228,1
1,1,1,1,550,377,1
0,1,1,1,16,396,0
0,1,0,0,12,194,0
1,0,1,1,39,22,1
0,1,0,0,22,637,0
0,0,1,0,4,540,0
1,0,0,0,326,177,1
0,1,0,0,7,220,0
0,1,0,1,2,445,0
0,1,0,0,8,210,0
1,1,1,0,14,3,1
1,1,1,0,138,416,1
1,1,0,1,26,24,1
1,0,1,0,1213,1180,1
0,1,0,0,38,288,1
0,0,0,0,5,958,0
0,1,0,0,11,239,0
0,1,0,0,5,232,0
1,1,0,1,129,163,1
1,1,1,1,854,556,1
1,0,1,0,327,303,1
0,1,1,1,1167,1621,0
1,0,1,0,51,234,1
1,0,0,0,160,278,1
1,1,0,1,341,294,1
0,1,0,0,11,228,0
1,0,1,0,227,181,1
0,1,0,0,22,568,0
0,1,0,0,11,236,0
0,0,0,0,5,515,0
0,1,1,0,23,377,0
1,0,0,0,443,308,1
1,1,1,0,484,629,1
1,0,0,0,357,201,1
0,1,0,0,11,225,0
1,1,1,0,590,585,1
0,0,0,0,8,522,0
0,0,0,0,3,585,0
0,1,0,0,12,239,0
1,0,1,1,1071,379,1
1,1,1,0,333,379,1
0,0,1,0,17,601,0
0,1,1,0,2,555,0
1,1,0,1,555,470,1
1,1,1,0,938,524,1
1,1,1,1,2621,1105,1
0,0,1,0,20,572,0
1,1,1,1,1228,132,1
0,1,0,0,15,337,0
0,1,0,0,6,204,0
0,1,0,0,14,404,0
1,1,0,0,168,346,1
1,0,0,0,141,218,1
1,0,0,0,392,302,1
0,1,0,0,27,400,0
1,1,1,0,227,786,1
0,1,0,0,19,310,0
0,1,0,0,19,583,0
0,1,0,0,19,594,0
0,1,0,0,22,363,0
0,1,0,0,22,518,0
1,1,0,1,182,120,1
0,0,0,0,3,519,0
1,1,1,1,1102,1,1
0,1,0,0,9,213,0
0,1,0,0,20,300,0
1,1,1,1,1781,1858,1
1,0,0,0,477,354,1
1,1,1,1,623,529,1
1,0,0,0,170,169,1
1,1,1,1,857,803,1
0,1,0,0,858,2000,1
0,1,0,0,33,852,0
1,0,1,0,147,85,1
1,1,0,0,6219,144,1
1,1,1,0,2042,508,1
0,1,0,0,13,299,0
1,0,0,1,156,200,1
1,0,0,0,142,277,1
0,1,0,0,8,203,0
1,0,1,0,41,219,1
0,0,0,0,15,701,0
0,0,0,0,2,627,0
0,1,0,0,16,275,0
0,1,0,0,10,213,0
1,0,1,0,1045,106,1
1,1,1,0,594,731,1
0,1,0,0,13,212,0
1,1,1,0,324,196,1
1,0,0,0,273,286,1
1,1,1,1,266,687,1
0,1,0,0,10,203,0
0,1,0,0,4,183,0
0,0,0,0,2,415,0
1,1,1,1,126,321,1
1,1,1,0,1,2,1
0,0,0,0,3,702,0
1,1,1,0,1037,1179,1
0,1,0,0,18,403,0
0,1,0,0,9,212,0
1,1,0,0,77,743,0
1,1,1,0,193,191,1
0,1,0,0,17,316,0
0,0,1,0,8,438,0
0,0,1,0,43,614,0
0,0,0,0,0,479,0
0,1,0,0,1,30,0
1,1,1,0,275,1260,1
0,1,0,0,16,334,0
0,1,0,0,15,230,0
1,1,0,0,6375,6995,1
0,1,0,1,7,571,0
1,1,1,0,41,128,1
1,0,1,0,234,45,1
1,0,0,0,139,320,1
0,0,0,0,6,567,0
0,1,0,0,15,235,0
0,1,0,0,12,224,0
0,0,0,0,6,599,0
1,1,1,0,5,14,1
1,1,1,0,1580,262,1
0,1,1,0,4,455,0
1,1,0,1,82,220,1
0,1,0,0,12,213,0
1,0,1,1,26510,581,1
0,1,0,0,9,193,0
0,1,0,0,15,267,0
0,1,1,0,104,64,1
1,1,0,0,25,87,1
1,1,1,1,120,64,1
0,1,0,0,10,269,0
0,1,0,0,21,523,0
1,1,1,0,1282,838,1
0,1,0,0,12,295,0
1,0,0,0,758,971,1
1,1,0,1,589,613,1
1,0,0,0,234,333,1
0,1,0,1,1059,713,1
1,1,1,1,500,416,1
0,1,0,0,18,421,0
1,0,1,0,31,117,1
1,1,0,0,210,693,1
0,1,0,0,23,577,0
0,1,0,0,0,31,0
0,1,0,0,9,204,0
0,1,0,0,25,625,0
0,0,0,0,9,586,0
1,0,0,0,147,126,1
1,1,1,1,232,224,1
1,1,1,1,1549,348,1
1,0,0,1,1813,320,1
0,1,0,0,8,190,0
1,0,1,0,881,547,1
0,1,1,1,583,836,0
1,0,1,1,1368,1433,1
0,1,0,0,13,341,0
1,1,0,0,314,290,1
0,1,0,0,20,280,0
1,1,1,1,33,59,1
0,1,0,0,15,559,0
0,1,0,0,6,185,0
0,1,0,0,5,268,0
0,1,0,0,9,628,0
1,1,1,1,390,487,1
1,1,1,0,73,473,1
0,1,0,0,169,735,0
1,1,1,0,1233,1166,1
0,1,0,0,11,245,0
0,0,0,0,2,29,0
1,0,0,0,207,262,1
0,0,0,0,11,193,0
0,1,0,0,14,183,0
1,0,1,0,2571,1094,1
1,0,1,1,1209,378,1
1,1,1,0,472,321,1
0,1,0,0,4,203,0
1,0,1,0,112,136,1
0,1,0,0,13,256,0
0,1,0,0,10,405,0
0,1,0,0,18,302,0
1,1,1,1,418,363,1
0,1,0,0,16,316,0
1,0,0,0,180,158,1
0,1,0,0,22,505,0
1,1,0,0,190,285,1
1,1,1,1,726,28,1
1,1,1,1,396,585,1
0,0,0,0,6,626,0
1,1,1,1,226,419,1
